;Unnamed: 0;text;airline_sentiment
3647;10349; Delays due faulty engine light. Great work guys. Coming hrs sitting plane #WorstAirlineInAmerica;negative
3648;4987; think great people working you.;positive
3649;10242; XNA TSA Precheck! Would nice system knew that.;negative
3650;2282; After hour+ wait, issue resolved. contact customer service comment wait time. Thanks contacting me.;positive
3651;126; need change flight thats scheduled hours 120 min wait time phone. Im calling intern. Help!!;negative
3652;2149; please get plane #UA57;negative
3653;5738; trouble Wifi. No matter get redirected back getconnected page even though says I'm connected.;negative
3654;120;" Use another browser! 2015 &amp; brand reputation built tech response cross-browser compatible website?";negative
3655;9648; But nope! Apparently way guys business! guess I'm flying southwest blue on.;negative
3656;2767; 5.5 hours Late Flightr I've transit total twelve hours...please change plane flight 600 ridiculous SFO;negative
3657;3618; no worries everyone boarded, cushions brought in. Took while, made here.;positive
3658;12746; Flight 3487 delayed hour pilots? spend 5+ hours phone get EP agent phone this?;negative
3659;14340; served rubber pasta covered In sauce tastes like plastic. Do food human consumption anymore;negative
3660;9789;" #fail inbound flight arrives scheduled outbound departure, still ""on time"" http://t.co/k0MHZrJF6e";negative
3661;11945; “Inconvenient” convenient word.;negative
3662;3920;"  What ""dealing via email"" anything crappy web form not made mobile devices";negative
3663;1290; hahahahaha ya tried already;negative
3664;13783; far best example worst company ;negative
3665;10287; voice concerns can't get home month old waiting taxi gate hours?;negative
3666;5323;. received error online hold 1.5 hours. Completely unacceptable.;negative
3667;2350; probably least satisfactory airline I've ever on. Never fails disappoint.;negative
3668;11391; strikes again...lost bags. And two them. #theworst;negative
3669;8540; say safety highest priority extend property? This totally nuts. http://t.co/xZY7pHKFGR;negative
3670;7189; Unhappy hour delayed flight.. Missed dinner;negative
3671;9188; yeah know get money back it, everytime fly something bad happens.;negative
3672;10993; I’ll addition reviewing blog. Your agents pleasant experience less :/;negative
3673;3523; ^GJ flight 1101 wifi even though promised ground crew. #AnotherDisappointment;negative
3674;5743; great job achieving cities, not BWI.;negative
3675;10124; aggravating, zone boarded, overhead empty forcing bag check. Better not loose bag again! flt1727 http://t.co/w3XS6TVpZg;negative
3676;6298; OH MY GOSH SERIOUSLY?! made day, week, year!!! No one appreciate me!!!;positive
3677;664; not given option using United TravelBank recent Flight Booking Problems! Any help using recouping funds? Thanks!;negative
3678;3666;" makes total sense, except flight full :) I've got empty seats around &amp; overheads half open boarded.";negative
3679;12887; thanks! hope get movies. Tv's broke flight;negative
3680;5384; flight Cancelled Flightled due weather. What next;negative
3681;3337; kind cool run boss man SFO. http://t.co/bm9O2K5X5J;positive
3682;7571; That's not weather reLate Flightd. You nice blaming weather. Airport prepared. Investigation time.;negative
3683;1750; You well PHL-SFO flight yesterday. Major miss. Unfriendly Premier cabin crew. Baggage cluster SFO.;negative
3684;12272; Oh seems undone seat selections MCE. We wanted CX card select free seats;negative
3685;4276; dropped luggage IAD months ago repair damages heard anything since, get back?;negative
3686;14536;  No, American. This simple. How YOU call HER back info new flight. Basic customer service;negative
3687;1669; guys complete ass;negative
3688;13442; thank you!;positive
3689;4094; eventually. You approach bags like  get it.;negative
3690;10981; Why loaded onto plane (4 hours Late Flight, mind you), made sit 40 minutes;negative
3691;10071; informed three hour delay. Pick phone get another flight!;negative
3692;5579; care SNA agent Jacquie Plitt, rude gal bad attitude! fly  CABO thx http://t.co/VbUxfPCKfa;negative
3693;7065; wow, keeping times...;positive
3694;3916; 16 days since applied compensation? no correspondence;negative
3695;5541; easy pleasant.  difficult stressful. Learned lesson.;negative
3696;7763; allowed flight changes NY area airports tonight? Everyone saying travel treacherous.;negative
3697;3076; airline biggest joke operation world.;negative
3698;9963; hold hours. Please help! http://t.co/tyXAZtMQ1U;negative
3699;9796; What happening? Have sitting Philly hours. Pls take care Flight 759 Chicago. At least least us know! #soLate Flight;negative
3700;10422; Still waiting another crew member. #cabinfever;negative
3701;13364;" upon entering plane  stewardesses: ""can water?"" ""no that. please take seat""";negative
3702;6076; spoke soon... My bag lost.. :(;negative
3703;4127;   What kind hypocrisy that? Only Cancelled Flightling tickets bad exchange rate advantage #united;negative
3704;13953; wife's flight Cancelled Flightled, told call. No one answers. How book flight? Help us please;negative
3705;6132; even gluten free peanuts. whyyy me??;negative
3706;4350; never mind, moved flight tomorrow. Thanks help!;positive
3707;369; got squared away. Someone picked soon tweeted. Should tweeted sooner.;positive
3708;13128; keep returning call hanging answer? Help reFlight Booking Problems flight!;negative
3709;10111; phone hour waiting without answer.;negative
3710;56; know it. Need spotify stat #guiltypleasures;positive
3711;5556; filled form website too. Darn all. guess I'll cross fingers.;negative
3712;4633; LUV! new Luv Television Commercials. Traveled airline last year return trip NYC...#feltthelove;positive
3713;12024;  together best part flying!;positive
3714;1923; right think take off, stop get de-iced. Why done planes sitting night?;negative
3715;13004; Hey Becky Piela Orange County airport really kind helpful rescheduling flight!;positive
3716;1618; All Nippon (booked United replace one missed).;negative
3717;13291; airline  I've spent three extra days traveling (DOMESTIC) spent hundreds dollars...;negative
3718;13938; waiting pick up... Coming hours now... http://t.co/nOPq5xIsbS;negative
3719;12532; that's absolutely horrible customer service. The person supposed call can't immediately call back disconnected???;negative
3720;14304;  AA1224: 45 mins Priority bags arrive, Late Flight evening plans! Delta 20 min bag guarantee anyone? :(;negative
3721;1607; sitting runway Newark, let plane gate. My connection boards minute.  hates us all.;negative
3722;12274; Thanks quick response appreciated!;positive
3723;13429; tisk tisk. Rude flight attendants yet again. can't hang suit buy first class?  learn;negative
3724;8402; hung get name. She took no accountability keeping hold +20min. Next rep not able track name;negative
3725;9804; wrong guys inability get planes Philly time. Our pilot gave us answer bs;negative
3726;450; lots flights book site not working!!!! I've phone waiting 10 minutes..........;negative
3727;13541;  But says agents busy try back Late Flightr???;negative
3728;6440; even 50$ voucher picking bag;negative
3729;603; Had explain eager flight attendant trying ask vision  not guide dog!;negative
3730;436; #thankyou DAL-AUS route makes day!!!!;positive
3731;10447; hell terrible gate agents. And three hour wait gate.;negative
3732;6337; Thanks info! Have good day.;positive
3733;4604;Never got strip fast before. Stoked special  show tonight! Thx ! http://t.co/ToPqmVqnJp;positive
3734;2684; Don't know last name, Karen call center terrific. Friendly, helpful. Terrific representative. Kudos.;positive
3735;3164; difference responsible position something them. Learn ;negative
3736;769;" good know open closed doors ""premier passengers"" safety briefings delayed flights. #annoyed.";negative
3737;12344; Customer service provides no wiggle room change flight without $200 change fee.  always accommodating.;negative
3738;4221; flight 4567 agent wandered off. Pilots came looking her. Went charge personal phone she'd txting;negative
3739;11557; gave http://t.co/2eDgc6TbLs;negative
3740;14337;  Any updates? It take hours assistance. love ;negative
3741;3097; accordingly? dont respond;negative
3742;10840; Saddens first tweet ever complaint customer service.;negative
3743;581; thnx quick reply think assist. Our intl grp put considerable inconvenience today.;negative
3744;10530; Hold time book award travel Gold status: HOURS counting!!!! days calling #usairwaysfail ;negative
3745;8683;  wonder that's pilot tweeting back? Is legal tweet fly? What plane front stops suddenly?;negative
3746;10427; hold way long! Is best level service provide? one hour+ long!;negative
3747;4513; way fuck lose  bags. My husband no warm clothes no equipment. #youdidit #notcool;negative
3748;2034; This WORST flight experience I've ever had. Thank ending vacation bad note.;negative
3749;1454; yea booked 10 next avalible flights since sat 7am. And time comes no plane 2nd day work missed #hotelliving;negative
3750;6493;  long hold? We waited 35 minutes gave;negative
3751;5574; okaaaaay UGH IM MIN AWAY;negative
3752;6452; thank :-);positive
3753;1741; pls stop sending texts every 15mins saying flight delayed another 15mins-It's 3hrs. usually defend lame..;negative
3754;4867; Have companion pass years wife use time. Thanks #southwest making travel easy!;positive
3755;3494; Thank you!!;positive
3756;9162; Instead fair treatment, got nasty letter lady senior management illness forfeits miles like death.;negative
3757;9875; hours phone waiting call back find luggage #shameonyou;negative
3758;2147; compensates delays caused fact enough flight attendants?? http://t.co/96apr35qan;negative
3759;9822; flt 4827 ELM still no gate still make thru customs;negative
3760;4557; Should way give voice customers pay services not satisfactorily delivered. #justsayin;negative
3761;504; thanks;positive
3762;11966; pretty lame response two paged single spaced letter http://t.co/aCebo6ELPa;negative
3763;14015; Cancelled Flightled wife's flight call service even let us. Going hours now.;negative
